Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
128, 2, 8, 상대방에게 교역 거래, Activate,    8.0,    8.0,    0.0, 0, 2,   -1.0
128, 2,  8, 상대방에게 교역 거래, Deactivate
128, 9, 8, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
128, 9, 8, 당신에 대한 첫인상, Update,   -1.0
129, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -27.0,  -27.0,    1.0, 0, 0,    1.0
129, 4, 8, 적과 동맹임, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
129, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
129, 5, 4, 상비군 규모가 작은 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
129, 6, 8, 적과 동맹임, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
129, 6, 5, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
129, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -27.0,  -27.0,    1.0, 0, 0,    1.0
129, 7, 5, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
129, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -27.0,  -27.0,    1.0, 0, 0,    1.0
129, 8, 5, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
129, 8, 1, 당신에 대한 적대감, Activate,  -54.0,  -54.0,    1.0, 0, 2,   -1.0
129, 8, 1, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,   -6.0
129, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   13.0
129, 1,  8, 상대방이 공개 비난당했음, Deactivate
129, 9, 8, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
129, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -24.0,  -24.0,    1.0, 0, 0,    1.0
129, 9, 0, 당신에 대한 첫인상, Update,    0.0
130, 1, 8, 암비오릭스는 자신보다 군사 유닛이 적은 문명을 싫어합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
130, 2, 6, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
130, 2, 8, 상대방에게 교역 거래, Update,    7.0
130, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -24.0,  -24.0,    1.0, 0, 0,    1.0
130, 4, 8, 적과 친선관계를 선포함, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
130, 5, 6, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
130, 5, 8, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
130, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 0,    1.0
130, 1,  5, 상대방이 공개 비난당했음, Deactivate
130, 6, 8, 적과 친선관계를 선포함, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
130, 6, 8, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
130, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -24.0,  -24.0,    1.0, 0, 0,    1.0
130, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -24.0,  -24.0,    1.0, 0, 0,    1.0
130, 8, 1, 당신에 대한 적대감, Activate,  -48.0,  -48.0,    1.0, 0, 2,   -1.0
130, 8, 5, 상대방에게 교역 거래, Update,    0.0
130, 9, 6, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
131, 1, 7, 암비오릭스는 자신보다 군사 유닛이 적은 문명을 싫어합니다., Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
131, 1, 8, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
131, 2, 9, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
131, 3, 6, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 3, 7, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
131, 5, 6, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 5, 7, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 5, 8, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 6, 3, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
131, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
131, 6, 3, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    4.0
131, 6, 5, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    7.0
131, 4,  6, 상대방이 공개 비난당했음, Deactivate
131, 7, 3, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
131, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
131, 8, 6, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
131, 8, 1, 당신에 대한 적대감, Activate,  -46.0,  -46.0,    1.0, 0, 2,   -1.0
131, 9, 3, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
131, 9, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
131, 9, 7, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
131, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
131, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -37.0,  -37.0,    1.0, 0, 0,    1.0
131, 9, 1, 당신에 대한 첫인상, Update,    2.0
132, 1, 9, 당신에 대한 첫인상, Update,    2.0
132, 2, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
132, 2, 8, 상대방에게 교역 거래, Update,    6.0
132, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
132, 4, 6, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
132, 4, 6, 영토가 넓은 제국 존중, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
132, 5, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
132, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
132, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -34.0,  -34.0,    1.0, 0, 0,    1.0
132, 5, 6, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
132, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
132, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
132, 6, 3, 야만인을 제거하지 않는 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
132, 1,  6, 상대방이 공개 비난당했음, Deactivate
132, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 0,    1.0
132, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
132, 7, 3, 당신에 대한 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 2,   -1.0
132, 1,  7, 상대방이 공개 비난당했음, Deactivate
132, 8, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
132, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
132, 8, 1, 당신에 대한 적대감, Activate,  -45.0,  -45.0,    1.0, 0, 2,   -1.0
132, 8, 4, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   15.0
132, 8, 9, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,    8.0
132, 9, 6, 적을 공개 비난함, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
132, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 0,    1.0
132, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 0,    1.0
132, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -38.0,  -38.0,    1.0, 0, 0,    1.0
132, 9, 1, 알렉산더는 당신의 문명이 평화를 누려 불쾌함, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
133, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
133, 0, 3, 당신에 대한 적대감, Activate,  -18.0,  -18.0,    1.0, 0, 2,   -1.0
133, 1, 6, 당신에 대한 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 2,   -1.0
133, 3, 6, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
133, 3, 9, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
133, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
133, 4, 8, 적과 동맹임, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
133, 4, 6, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
133, 4, 6, 영토가 넓은 제국 존중, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
133, 5, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -16.0,  -16.0,    1.0, 0, 0,    1.0
133, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -35.0,  -35.0,    1.0, 0, 0,    1.0
133, 5, 6, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
133, 6, 8, 적과 동맹임, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
133, 6, 9, 적을 공개 비난함, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
133, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
133, 6, 9, 당신의 야만인 주둔지 제거를 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
133, 6, 8, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,   10.0
133, 7, 3, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
133, 7, 9, 적을 공개 비난함, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
133, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
133, 7, 3, 당신에 대한 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 2,   -1.0
133, 8, 9, 적을 공개 비난함, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
133, 8, 1, 당신에 대한 적대감, Activate,  -44.0,  -44.0,    1.0, 0, 2,   -1.0
133, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
133, 5, 9, 당신에 대한 첫인상, Activate,    2.0,    2.0,    1.0, 0, 10,    1.0
133, 5,  9, 당신에 대한 첫인상, Deactivate
133, 5, 9, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
133, 5, 9, 적을 공개 비난함, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
133, 9, 5, 당신에 대한 첫인상, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
133, 9,  5, 당신에 대한 첫인상, Deactivate
133, 9, 5, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
133, 9, 5, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
134, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
134, 0, 3, 당신에 대한 적대감, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
134, 1, 6, 당신에 대한 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 2,   -1.0
134, 2, 8, 상대방에게 교역 거래, Update,    5.0
134, 2, 9, 당신에 대한 첫인상, Update,    0.0
134, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
134, 4, 6, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
134, 5, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -36.0,  -36.0,    1.0, 0, 0,    1.0
134, 5, 6, 당신에 대한 다른 플레이어의 적대감, Activate,   -1.0,   -1.0,    1.0, 0, 0,    1.0
134, 5, 4, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
134, 6, 8, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
134, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -21.0,  -21.0,    1.0, 0, 0,    1.0
134, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
134, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
134, 7, 3, 당신에 대한 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
134, 8, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
134, 8, 1, 당신에 대한 적대감, Activate,  -42.0,  -42.0,    1.0, 0, 2,   -1.0
134, 8, 5, 찬드라굽타는 당신의 제국이 자신의 제국에서 멀리 있어 기뻐함, Update,   14.0
134, 9, 8, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
134, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -12.0,  -12.0,    1.0, 0, 0,    1.0
134, 9, 4, 당신에 대한 다른 플레이어의 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
135, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
135, 0, 3, 당신에 대한 적대감, Activate,  -15.0,  -15.0,    1.0, 0, 2,   -1.0
135, 1, 6, 당신에 대한 적대감, Activate,    0.0,    0.0,    1.0, 0, 2,   -1.0
135, 1, 7, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
135, 0, 1, 당신에 대한 첫인상, Activate,    3.0,    3.0,    1.0, 0, 10,    1.0
135, 0,  1, 당신에 대한 첫인상, Deactivate
135, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 0,    1.0
135, 1, 0, 당신에 대한 첫인상, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
135, 1,  0, 당신에 대한 첫인상, Deactivate
135, 1, 0, 암비오릭스는 자신보다 군사 유닛이 많은 문명을 좋아하고, 적은 문명을 싫어합니다., Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
135, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
135, 4, 8, 적과 친선관계를 선포함, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
135, 5, 6, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
135, 5, 7, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
135, 6, 8, 적과 친선관계를 선포함, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
135, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -20.0,  -20.0,    1.0, 0, 0,    1.0
135, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
135, 6, 0, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    6.0
135, 6, 1, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,    9.0
135, 6, 9, 당신이 주변 문명과의 평화를 유지하여 로버트 1세가 기뻐함, Update,   10.0
135, 7, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
135, 7, 3, 당신에 대한 적대감, Activate,   -5.0,   -5.0,    1.0, 0, 2,   -1.0
135, 7, 8, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
135, 8, 7, 당신에 대한 첫인상, Activate,   -3.0,   -3.0,    1.0, 0, 10,    1.0
135, 8,  7, 당신에 대한 첫인상, Deactivate
135, 8, 7, 경쟁 비밀 결사의 구성원, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
135, 8, 1, 당신에 대한 적대감, Activate,  -41.0,  -41.0,    1.0, 0, 2,   -1.0
135, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
136, 0, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
136, 0, 3, 당신에 대한 적대감, Activate,  -14.0,  -14.0,    1.0, 0, 2,   -1.0
136, 0, 2, 당신에 대한 첫인상, Update,    1.0
136, 2, 6, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
136, 2, 9, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
136, 2, 0, 당신에 대한 첫인상, Update,   -5.0
136, 2, 7, 당신에 대한 첫인상, Update,    2.0
136, 2, 8, 당신에 대한 첫인상, Update,    0.0
136, 2, 8, 상대방에게 교역 거래, Update,    4.0
136, 3, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -10.0,  -10.0,    1.0, 0, 0,    1.0
136, 4, 8, 적과 동맹임, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
136, 5, 6, 적을 공개 비난함, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
136, 5, 9, 적을 공개 비난함, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
136, 5, 1, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
136, 5, 7, 함무라비는 다양한 유형의 특수지구를 많이 보유한 문명을 좋아합니다., Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
136, 6, 9, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
136, 6, 8, 적과 동맹임, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
136, 6, 3, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
136, 6, 9, 적을 공개 비난함, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
136, 6, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
136, 6, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
136, 6, 0, 당신에 대한 첫인상, Update,   -1.0
136, 7, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
136, 7, 3, 당신에 대한 적대감, Activate,   -4.0,   -4.0,    1.0, 0, 2,   -1.0
136, 7, 9, 신앙이 부족한 문명을 싫어함, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
136, 7, 0, 당신에 대한 첫인상, Update,   -4.0
136, 7, 2, 당신에 대한 첫인상, Update,    2.0
136, 7, 9, 당신에 대한 첫인상, Update,    0.0
136, 8, 1, 당신에 대한 적대감, Activate,  -39.0,  -39.0,    1.0, 0, 2,   -1.0
136, 8, 6, 규모가 큰 상비군을 보유한 문명을 만나 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
136, 8, 2, 당신에 대한 첫인상, Update,    0.0
136, 8, 6, 찬드라굽타는 당신의 제국이 자신의 제국 근처에 있어 불쾌함, Update,  -11.0
136, 5, 8, 상대방에게 교역 거래, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
136, 5,  8, 상대방에게 교역 거래, Deactivate
136, 8, 5, 상대방에게 교역 거래, Activate,    5.0,    5.0,    0.0, 0, 2,   -1.0
136, 8,  5, 상대방에게 교역 거래, Deactivate
136, 9, 6, 양국 간의 교역로, Activate,    2.0,    2.0,    1.0, 0, 0,    1.0
136, 9, 3, 적을 공개 비난함, Activate,    1.0,    1.0,    0.0, 0, 0,    1.0
136, 9, 1, 당신에 대한 다른 플레이어의 적대감, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
136, 9, 3, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 0, 3, 당신에 대한 다른 플레이어의 적대감, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
137, 0, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 0, 3, 당신에 대한 적대감, Activate,  -13.0,  -13.0,    1.0, 0, 2,   -1.0
137, 0, 2, 당신의 불가사의 수가 적어 기뻐함, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
137, 2, 9, 당신에 대한 다른 플레이어의 적대감, Activate,   -9.0,   -9.0,    1.0, 0, 0,    1.0
137, 2, 0, 음벰바는 당신의 종교가 자신의 제국 내에 전파되지 않았기에 실망함, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
137, 2, 7, 음벰바는 당신의 종교가 자신의 제국 내에 전파되지 않았기에 실망함, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
137, 2, 8, 음벰바는 당신의 종교가 자신의 제국 내에 전파되지 않았기에 실망함, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
